# time translation_x translation_y translation_z quaternion_w quaternion_x quaternion_y quaternion_z
0.140771 0.000000 -0.077114 0.000000 1.000000 0.000000 0.000000 0.000000
0.140792 0.000000 -0.077143 0.000000 1.000000 0.000000 0.000000 0.000000
0.140812 0.000000 -0.077171 0.000000 1.000000 0.000000 0.000000 0.000000
0.140833 0.000000 -0.077200 0.000000 1.000000 0.000000 0.000000 0.000000
0.140854 0.000000 -0.077229 0.000000 1.000000 0.000000 0.000000 0.000000
0.140875 0.000000 -0.077258 0.000000 1.000000 0.000000 0.000000 0.000000
0.140896 0.000000 -0.077286 0.000000 1.000000 0.000000 0.000000 0.000000
0.140917 0.000000 -0.077315 0.000000 1.000000 0.000000 0.000000 0.000000
0.140937 0.000000 -0.077344 0.000000 1.000000 0.000000 0.000000 0.000000
0.140958 0.000000 -0.077373 0.000000 1.000000 0.000000 0.000000 0.000000
0.140979 0.000000 -0.077401 0.000000 1.000000 0.000000 0.000000 0.000000
0.141000 0.000000 -0.077430 0.000000 1.000000 0.000000 0.000000 0.000000
0.141021 0.000000 -0.077459 0.000000 1.000000 0.000000 0.000000 0.000000
0.141042 0.000000 -0.077488 0.000000 1.000000 0.000000 0.000000 0.000000
0.141062 0.000000 -0.077517 0.000000 1.000000 0.000000 0.000000 0.000000
0.141083 0.000000 -0.077545 0.000000 1.000000 0.000000 0.000000 0.000000
0.141104 0.000000 -0.077574 0.000000 1.000000 0.000000 0.000000 0.000000
0.141125 0.000000 -0.077603 0.000000 1.000000 0.000000 0.000000 0.000000
0.141146 0.000000 -0.077632 0.000000 1.000000 0.000000 0.000000 0.000000
0.141167 0.000000 -0.077661 0.000000 1.000000 0.000000 0.000000 0.000000
0.141187 0.000000 -0.077690 0.000000 1.000000 0.000000 0.000000 0.000000
0.141208 0.000000 -0.077718 0.000000 1.000000 0.000000 0.000000 0.000000
0.141229 0.000000 -0.077747 0.000000 1.000000 0.000000 0.000000 0.000000
0.141250 0.000000 -0.077776 0.000000 1.000000 0.000000 0.000000 0.000000
0.141271 0.000000 -0.077805 0.000000 1.000000 0.000000 0.000000 0.000000
0.141292 0.000000 -0.077834 0.000000 1.000000 0.000000 0.000000 0.000000
0.141312 0.000000 -0.077863 0.000000 1.000000 0.000000 0.000000 0.000000
0.141333 0.000000 -0.077891 0.000000 1.000000 0.000000 0.000000 0.000000
0.141354 0.000000 -0.077920 0.000000 1.000000 0.000000 0.000000 0.000000
0.141375 0.000000 -0.077949 0.000000 1.000000 0.000000 0.000000 0.000000
0.141396 0.000000 -0.077978 0.000000 1.000000 0.000000 0.000000 0.000000
0.141417 0.000000 -0.078007 0.000000 1.000000 0.000000 0.000000 0.000000
0.141437 0.000000 -0.078036 0.000000 1.000000 0.000000 0.000000 0.000000
0.141458 0.000000 -0.078065 0.000000 1.000000 0.000000 0.000000 0.000000
0.141479 0.000000 -0.078094 0.000000 1.000000 0.000000 0.000000 0.000000
0.141500 0.000000 -0.078122 0.000000 1.000000 0.000000 0.000000 0.000000
0.141521 0.000000 -0.078151 0.000000 1.000000 0.000000 0.000000 0.000000
0.141542 0.000000 -0.078180 0.000000 1.000000 0.000000 0.000000 0.000000
0.141562 0.000000 -0.078209 0.000000 1.000000 0.000000 0.000000 0.000000
0.141583 0.000000 -0.078238 0.000000 1.000000 0.000000 0.000000 0.000000
0.141604 0.000000 -0.078267 0.000000 1.000000 0.000000 0.000000 0.000000
0.141625 0.000000 -0.078296 0.000000 1.000000 0.000000 0.000000 0.000000
0.141646 0.000000 -0.078325 0.000000 1.000000 0.000000 0.000000 0.000000
0.141667 0.000000 -0.078354 0.000000 1.000000 0.000000 0.000000 0.000000
0.141687 0.000000 -0.078383 0.000000 1.000000 0.000000 0.000000 0.000000
0.141708 0.000000 -0.078412 0.000000 1.000000 0.000000 0.000000 0.000000
0.141729 0.000000 -0.078440 0.000000 1.000000 0.000000 0.000000 0.000000
0.141750 0.000000 -0.078469 0.000000 1.000000 0.000000 0.000000 0.000000
0.141771 0.000000 -0.078498 0.000000 1.000000 0.000000 0.000000 0.000000
0.141792 0.000000 -0.078527 0.000000 1.000000 0.000000 0.000000 0.000000
0.141812 0.000000 -0.078556 0.000000 1.000000 0.000000 0.000000 0.000000
0.141833 0.000000 -0.078585 0.000000 1.000000 0.000000 0.000000 0.000000
0.141854 0.000000 -0.078614 0.000000 1.000000 0.000000 0.000000 0.000000
0.141875 0.000000 -0.078643 0.000000 1.000000 0.000000 0.000000 0.000000
0.141896 0.000000 -0.078672 0.000000 1.000000 0.000000 0.000000 0.000000
0.141917 0.000000 -0.078701 0.000000 1.000000 0.000000 0.000000 0.000000
0.141937 0.000000 -0.078730 0.000000 1.000000 0.000000 0.000000 0.000000
0.141958 0.000000 -0.078759 0.000000 1.000000 0.000000 0.000000 0.000000
0.141979 0.000000 -0.078788 0.000000 1.000000 0.000000 0.000000 0.000000
0.142000 0.000000 -0.078817 0.000000 1.000000 0.000000 0.000000 0.000000
0.142021 0.000000 -0.078846 0.000000 1.000000 0.000000 0.000000 0.000000
0.142042 0.000000 -0.078875 0.000000 1.000000 0.000000 0.000000 0.000000
0.142062 0.000000 -0.078904 0.000000 1.000000 0.000000 0.000000 0.000000
0.142083 0.000000 -0.078933 0.000000 1.000000 0.000000 0.000000 0.000000
0.142104 0.000000 -0.078962 0.000000 1.000000 0.000000 0.000000 0.000000
0.142125 0.000000 -0.078991 0.000000 1.000000 0.000000 0.000000 0.000000
0.142146 0.000000 -0.079020 0.000000 1.000000 0.000000 0.000000 0.000000
0.142167 0.000000 -0.079049 0.000000 1.000000 0.000000 0.000000 0.000000
0.142187 0.000000 -0.079078 0.000000 1.000000 0.000000 0.000000 0.000000
0.142208 0.000000 -0.079107 0.000000 1.000000 0.000000 0.000000 0.000000
0.142229 0.000000 -0.079136 0.000000 1.000000 0.000000 0.000000 0.000000
0.142250 0.000000 -0.079165 0.000000 1.000000 0.000000 0.000000 0.000000
0.142271 0.000000 -0.079194 0.000000 1.000000 0.000000 0.000000 0.000000
0.142292 0.000000 -0.079223 0.000000 1.000000 0.000000 0.000000 0.000000
0.142312 0.000000 -0.079252 0.000000 1.000000 0.000000 0.000000 0.000000
0.142333 0.000000 -0.079282 0.000000 1.000000 0.000000 0.000000 0.000000
0.142354 0.000000 -0.079311 0.000000 1.000000 0.000000 0.000000 0.000000
0.142375 0.000000 -0.079340 0.000000 1.000000 0.000000 0.000000 0.000000
0.142396 0.000000 -0.079369 0.000000 1.000000 0.000000 0.000000 0.000000
0.142417 0.000000 -0.079398 0.000000 1.000000 0.000000 0.000000 0.000000
0.142437 0.000000 -0.079427 0.000000 1.000000 0.000000 0.000000 0.000000
0.142458 0.000000 -0.079456 0.000000 1.000000 0.000000 0.000000 0.000000
0.142479 0.000000 -0.079485 0.000000 1.000000 0.000000 0.000000 0.000000
0.142500 0.000000 -0.079514 0.000000 1.000000 0.000000 0.000000 0.000000
0.142521 0.000000 -0.079543 0.000000 1.000000 0.000000 0.000000 0.000000
0.142542 0.000000 -0.079572 0.000000 1.000000 0.000000 0.000000 0.000000
0.142562 0.000000 -0.079601 0.000000 1.000000 0.000000 0.000000 0.000000
0.142583 0.000000 -0.079631 0.000000 1.000000 0.000000 0.000000 0.000000
0.142604 0.000000 -0.079660 0.000000 1.000000 0.000000 0.000000 0.000000
0.142625 0.000000 -0.079689 0.000000 1.000000 0.000000 0.000000 0.000000
0.142646 0.000000 -0.079718 0.000000 1.000000 0.000000 0.000000 0.000000
0.142667 0.000000 -0.079747 0.000000 1.000000 0.000000 0.000000 0.000000
0.142687 0.000000 -0.079776 0.000000 1.000000 0.000000 0.000000 0.000000
0.142708 0.000000 -0.079805 0.000000 1.000000 0.000000 0.000000 0.000000
0.142729 0.000000 -0.079834 0.000000 1.000000 0.000000 0.000000 0.000000
0.142750 0.000000 -0.079864 0.000000 1.000000 0.000000 0.000000 0.000000
0.142771 0.000000 -0.079893 0.000000 1.000000 0.000000 0.000000 0.000000
0.142792 0.000000 -0.079922 0.000000 1.000000 0.000000 0.000000 0.000000
0.142812 0.000000 -0.079951 0.000000 1.000000 0.000000 0.000000 0.000000
0.142833 0.000000 -0.079980 0.000000 1.000000 0.000000 0.000000 0.000000
0.142854 0.000000 -0.080009 0.000000 1.000000 0.000000 0.000000 0.000000
0.142875 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.142896 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.142917 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.142937 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.142958 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.142979 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143000 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143021 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143042 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143062 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143083 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143104 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143125 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143146 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143167 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143187 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143208 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143229 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143250 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143271 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143292 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143312 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143333 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143354 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143375 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143396 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143417 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143437 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143458 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143479 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143500 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143521 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143542 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143562 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143583 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143604 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143625 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143646 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143667 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143687 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143708 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143729 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143750 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143771 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143792 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143812 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143833 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143854 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143875 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143896 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143917 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143937 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143958 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.143979 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144000 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144021 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144042 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144062 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144083 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144104 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144125 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144146 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144167 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144187 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144208 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144229 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144250 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144271 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144292 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144312 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144333 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144354 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144375 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144396 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144417 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144437 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144458 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144479 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144500 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144521 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144542 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144562 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144583 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144604 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144625 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144646 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144667 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144687 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144708 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144729 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144750 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144771 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144792 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144812 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144833 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144854 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144875 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144896 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144917 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144937 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144958 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.144979 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145000 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145021 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145042 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145062 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145083 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145104 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145125 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145146 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145167 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145187 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145208 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145229 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145250 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145271 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145292 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145312 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145333 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145354 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145375 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145396 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145417 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145437 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145458 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145479 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145500 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145521 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145542 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145562 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145583 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145604 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145625 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145646 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145667 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145687 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145708 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145729 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145750 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145771 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145792 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145812 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145833 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145854 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145875 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145896 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145917 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145937 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145958 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.145979 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146000 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146021 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146042 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146062 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146083 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146104 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146125 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146146 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146167 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146187 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146208 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146229 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146250 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146271 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146292 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146312 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146333 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146354 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146375 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146396 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146417 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146437 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146458 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146479 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146500 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146521 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146542 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146562 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146583 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146604 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146625 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146646 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146667 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146687 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146708 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146729 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146750 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146771 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146792 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146812 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146833 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146854 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146875 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146896 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146917 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146937 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146958 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.146979 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147000 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147021 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147042 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147062 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147083 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147104 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147125 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147146 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147167 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147187 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147208 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147229 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147250 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147271 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147292 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147312 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147333 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147354 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147375 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147396 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147417 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147437 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147458 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147479 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147500 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147521 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147542 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147562 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147583 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147604 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147625 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147646 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147667 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147687 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147708 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147729 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147750 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147771 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147792 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147812 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
0.147833 0.000000 -0.094989 0.000000 1.000000 0.000000 0.000000 0.000000
